train/epoch,train/Log Prob,train/KL,train/loss,debug/MSE improvement over random Mean,debug/MSE improvement over random Std,debug/MSE improvement over random Max,debug/MSE improvement over random Min,debug/MSE of random decoding Mean,debug/MSE of random decoding Std,debug/MSE of random decoding Max,debug/MSE of random decoding Min,debug/MSE of reconstruction,test/Log Prob,test/KL,test/loss,beta
65,-10980.303876953125,75.270703125,10986.184384765626,0.07847931,0.022082837,0.11061669,0.028089518,0.08413409,0.23641844,1.0,0.0,0.005654795,-11040.64462890625,50.45542449951172,11044.5865234375,0.078125
66,-10981.39466796875,73.97995162963868,10987.174326171875,0.072523214,0.018192658,0.10268502,0.025288202,0.07497541,0.23342511,1.0,0.0,0.0024521905,-11047.27998046875,49.122481155395505,11051.1177734375,0.078125
67,-10972.529970703124,74.02244285583497,10978.31296875,0.048835136,0.015876178,0.070630096,0.017782273,0.051021222,0.1841763,1.0,0.0,0.0021860912,-11038.78046875,49.377306365966795,11042.63818359375,0.078125
68,-10972.50525390625,73.84732467651367,10978.2745703125,0.08388311,0.023443416,0.12368964,0.037529495,0.08608135,0.25511983,1.0,0.0,0.0021982668,-11064.0630859375,49.72604751586914,11067.94794921875,0.078125
69,-10975.005810546874,73.09682418823242,10980.716533203125,0.07890544,0.017622206,0.10842903,0.035989083,0.08236191,0.23807962,1.0,0.0,0.0034564445,-11062.2392578125,48.39144439697266,11066.01982421875,0.078125
70,-10984.0962109375,72.33358085632324,10989.74724609375,0.053070873,0.02164544,0.08433089,0.0113150235,0.055674355,0.19219454,1.0,0.0,0.002603486,-11043.61845703125,49.78206596374512,11047.50771484375,0.078125
71,-10981.287646484376,72.62843017578125,10986.961748046875,0.02720998,0.018010898,0.06658838,0.0017402582,0.030651882,0.15099762,1.0,0.0,0.0034419,-11065.0736328125,48.498447799682616,11068.8626953125,0.078125
72,-10980.886826171874,72.60460487365722,10986.55908203125,0.09130229,0.018005766,0.12105474,0.048888166,0.09484748,0.25695732,1.0,0.0,0.003545186,-11024.19375,48.916622161865234,11028.01552734375,0.078125
73,-10975.09994140625,72.20845951080322,10980.741201171875,0.086151585,0.021424305,0.119434975,0.041233014,0.088836394,0.25408053,1.0,0.0,0.0026848142,-11042.99658203125,48.08506317138672,11046.75322265625,0.078125
74,-10975.949599609376,71.66920532226563,10981.548720703126,0.028042682,0.012945286,0.05385307,0.0016915919,0.03967696,0.1741748,1.0,0.0,0.011634279,-11024.2177734375,49.470692825317386,11028.0826171875,0.078125
75,-10975.098935546876,71.91699737548828,10980.717509765625,0.055914268,0.015482906,0.07724963,0.029550424,0.059039284,0.19794784,1.0,0.0,0.0031250098,-11036.15732421875,48.61554718017578,11039.95556640625,0.078125
76,-10976.841884765625,70.95794242858886,10982.385478515625,0.04752242,0.019187203,0.07804433,0.0061477483,0.04972554,0.18443851,1.0,0.0,0.0022031334,-11031.15537109375,49.25980072021484,11035.00380859375,0.078125
77,-10973.439423828126,70.81292022705078,10978.971650390626,0.070651926,0.022208015,0.1043575,0.027419155,0.072820514,0.23169784,1.0,0.0,0.0021686,-11022.4169921875,48.03345069885254,11026.1697265625,0.078125
78,-10972.12755859375,70.76526504516602,10977.6561328125,0.08082129,0.020180574,0.113288514,0.04083551,0.08373906,0.24649318,1.0,0.0,0.0029177875,-11035.1677734375,47.93631591796875,11038.91279296875,0.078125
79,-10971.290771484375,70.49107948303222,10976.79787109375,0.08000781,0.022929272,0.12253546,0.037114598,0.08254196,0.24958567,1.0,0.0,0.0025341746,-11050.54599609375,48.500617599487306,11054.33525390625,0.078125
80,-10969.911025390626,70.69577964782715,10975.43416015625,0.05373464,0.021432726,0.09944339,0.015523531,0.056100897,0.19979066,1.0,0.0,0.0023662723,-11049.005859375,46.45785903930664,11052.6353515625,0.078125
81,-10966.156640625,70.51785789489746,10971.6658203125,0.03980819,0.015089991,0.06577197,0.0055675195,0.04331384,0.17949542,1.0,0.0,0.0035056383,-11038.51982421875,48.27902946472168,11042.2916015625,0.078125
82,-10969.35158203125,69.63889484405517,10974.792099609374,0.03917858,0.009364749,0.06811395,0.015864983,0.041905187,0.17671704,1.0,0.0,0.0027266112,-11022.86123046875,48.18305130004883,11026.6255859375,0.078125
83,-10965.108505859374,70.12974605560302,10970.587392578125,0.0345307,0.0203407,0.0697362,0.0037625562,0.040391807,0.17692055,1.0,0.0,0.0058611073,-11048.27578125,47.03400573730469,11051.95009765625,0.078125
84,-10967.256103515625,69.40948783874512,10972.6787109375,0.044443373,0.017902194,0.07468449,0.01001413,0.04684022,0.19047819,1.0,0.0,0.002396842,-11024.6998046875,47.98899421691895,11028.44912109375,0.078125
85,-10963.200029296875,68.9397193145752,10968.58595703125,0.07173953,0.017497165,0.09793623,0.02458009,0.07375962,0.23956925,1.0,0.0,0.0020200773,-11036.1171875,46.9572265625,11039.7857421875,0.078125
86,-10969.011943359375,68.88462474822998,10974.3935546875,0.06604382,0.022968344,0.10501531,0.02366693,0.068432875,0.22758228,1.0,0.0,0.0023890561,-11048.8822265625,47.654686737060544,11052.60517578125,0.078125
87,-10959.398505859375,68.77576290130615,10964.7716015625,0.047357164,0.017914465,0.07457716,0.0109353885,0.049644217,0.18235137,1.0,0.0,0.0022870465,-11030.2302734375,46.138411331176755,11033.83486328125,0.078125
88,-10958.89185546875,69.15162799835205,10964.294296875,0.067268744,0.021241587,0.100749366,0.024242323,0.069468535,0.22894226,1.0,0.0,0.0021997846,-11055.67412109375,46.40541458129883,11059.2994140625,0.078125
89,-10966.025595703126,68.51049182891846,10971.37796875,0.06578687,0.018929787,0.09353784,0.025810212,0.068911254,0.23510544,1.0,0.0,0.0031243828,-11022.4529296875,47.25375747680664,11026.1447265625,0.078125
90,-10966.524404296875,68.1324306488037,10971.847255859375,0.08465728,0.021283448,0.12016076,0.04712464,0.08716847,0.2521258,1.0,0.0,0.002511209,-11022.3767578125,46.483940505981444,11026.00830078125,0.078125
91,-10961.402861328124,68.41325344085693,10966.747646484375,0.047929637,0.021056233,0.08206327,0.010262345,0.049963877,0.18218483,1.0,0.0,0.0020342395,-11023.24560546875,46.914411544799805,11026.9107421875,0.078125
92,-10956.961689453125,67.75417350769042,10962.25494140625,0.033332735,0.01374084,0.056574795,0.0036473144,0.036986373,0.16788654,1.0,0.0,0.0036536297,-11038.0708984375,46.836377716064455,11041.730078125,0.078125
93,-10957.753818359375,67.85966239929199,10963.0553515625,0.031312887,0.017333834,0.061272077,0.0034434127,0.03515594,0.16400342,1.0,0.0,0.00384306,-11057.86162109375,46.24328117370605,11061.47451171875,0.078125
94,-10957.831748046876,68.25552879333496,10963.16419921875,0.027489614,0.012601879,0.050904144,0.006068763,0.031361755,0.15284939,1.0,0.0,0.0038721426,-11044.11298828125,47.68598403930664,11047.83828125,0.078125
95,-10956.150986328124,68.04531639099122,10961.467021484375,0.06548016,0.022941874,0.094303146,0.018839534,0.067252785,0.22991064,1.0,0.0,0.0017726303,-11025.53681640625,46.21209297180176,11029.14716796875,0.078125
96,-10957.286171875,67.25010845184326,10962.54009765625,0.03038401,0.015043268,0.05981176,0.0049703442,0.03521746,0.16448726,1.0,0.0,0.0048334557,-11033.88974609375,46.68792839050293,11037.5373046875,0.078125
97,-10956.79498046875,67.38719604492188,10962.059619140626,0.02877989,0.01610823,0.06401051,0.0029134166,0.032262012,0.1553501,1.0,0.0,0.0034821152,-11016.8404296875,47.57303047180176,11020.5572265625,0.078125
98,-10953.92083984375,67.00045295715331,10959.155322265626,0.045869645,0.012402015,0.07786205,0.024856979,0.049616307,0.18923403,1.0,0.0,0.0037466765,-11033.73994140625,47.22730903625488,11037.42958984375,0.078125
99,-10953.59015625,67.09931579589843,10958.8323046875,0.08301573,0.019741625,0.11840964,0.04492179,0.086046696,0.25200605,1.0,0.0,0.0030309514,-11012.951953125,47.78255996704102,11016.68486328125,0.078125
100,-10955.705283203126,66.90414833068847,10960.932109375,0.05461189,0.014996545,0.0740171,0.01964889,0.05707915,0.19539125,1.0,0.0,0.002467237,-11044.364453125,46.54312019348144,11048.00048828125,0.078125
101,-10953.8381640625,67.11608196258545,10959.081611328125,0.04844781,0.018086942,0.07690159,0.015362616,0.05080149,0.18088752,1.0,0.0,0.0023536726,-11028.95771484375,47.15051383972168,11032.64130859375,0.078125
102,-10947.5108984375,67.14913005828858,10952.756953125,0.052337937,0.022092057,0.08928294,0.007968733,0.056662038,0.21343747,1.0,0.0,0.0043240855,-11018.443359375,46.36581726074219,11022.06572265625,0.078125
103,-10946.95982421875,67.18108577728272,10952.2083203125,0.062245056,0.022741752,0.10195932,0.01890317,0.064582,0.22403042,1.0,0.0,0.0023369228,-11009.8974609375,47.2465633392334,11013.588671875,0.078125
104,-10948.6763671875,66.59429332733154,10953.878984375,0.03795454,0.015725205,0.08597429,0.010002802,0.03972863,0.17371641,1.0,0.0,0.0017740913,-11022.36943359375,46.69484519958496,11026.01748046875,0.078125
105,-10945.175048828125,66.51260066986084,10950.371337890625,0.07923101,0.019816678,0.10724157,0.038465925,0.08160484,0.23966397,1.0,0.0,0.0023738425,-11015.0609375,47.32865943908691,11018.75830078125,0.078125
106,-10951.279033203125,66.26936153411866,10956.456298828125,0.072833344,0.022001643,0.10963954,0.02873323,0.07510503,0.2309618,1.0,0.0,0.0022716846,-11011.74345703125,47.40558280944824,11015.44697265625,0.078125
107,-10948.11267578125,66.25396350860596,10953.2887109375,0.08383943,0.022087425,0.12070084,0.038645193,0.08624799,0.26074815,1.0,0.0,0.0024085536,-11021.44931640625,47.95849876403808,11025.19599609375,0.078125
108,-10946.62599609375,66.19997150421142,10951.797861328125,0.065750696,0.020912375,0.097207844,0.022288878,0.06935675,0.23522261,1.0,0.0,0.0036060654,-11030.75703125,47.069196701049805,11034.4341796875,0.078125
109,-10945.056484375,66.54183410644531,10950.255107421875,0.07638684,0.021392759,0.11283934,0.037430175,0.07890771,0.23651284,1.0,0.0,0.0025208688,-11026.72705078125,47.67147636413574,11030.4513671875,0.078125
110,-10947.135556640626,65.99090698242188,10952.29107421875,0.04153439,0.020245438,0.07816263,0.006736686,0.046775497,0.19326581,1.0,0.0,0.0052411105,-11042.91728515625,48.12751922607422,11046.67724609375,0.078125
111,-10945.080986328125,66.16447689056396,10950.250146484375,0.04895108,0.010462913,0.077440776,0.021238824,0.052168097,0.1987632,1.0,0.0,0.003217021,-11013.26376953125,45.895268249511716,11016.84921875,0.078125
112,-10945.3467578125,66.17764907836914,10950.5169140625,0.08314838,0.022447074,0.12565848,0.04126206,0.08559442,0.2525719,1.0,0.0,0.002446026,-11015.18916015625,46.52452621459961,11018.82392578125,0.078125
113,-10943.418212890625,66.12973289489746,10948.584599609376,0.030350711,0.013551975,0.06702614,-0.00090701366,0.037191458,0.16767292,1.0,0.0,0.00684075,-11061.78935546875,47.50722389221191,11065.50087890625,0.078125
114,-10944.69876953125,65.92297828674316,10949.848994140624,0.04050529,0.018166289,0.08040163,0.007965574,0.042617332,0.17887515,1.0,0.0,0.0021120321,-11024.2548828125,47.953975677490234,11028.0013671875,0.078125
115,-10941.779599609376,65.71876132965087,10946.913876953126,0.033179097,0.011490559,0.049802903,0.0027586739,0.038764603,0.17257863,1.0,0.0,0.00558552,-11036.01123046875,46.84628829956055,11039.67109375,0.078125
116,-10941.057109375,65.6550325012207,10946.18638671875,0.07513424,0.020563908,0.10975274,0.03815107,0.07776158,0.24075505,1.0,0.0,0.0026273387,-11019.13876953125,47.76510009765625,11022.87041015625,0.078125
117,-10943.26423828125,65.56116687774659,10948.38615234375,0.074124426,0.024907747,0.1163643,0.032401573,0.07645866,0.23934814,1.0,0.0,0.00233424,-10998.126171875,46.608219909667966,11001.7673828125,0.078125
118,-10945.801865234374,65.06018039703369,10950.8846484375,0.06772551,0.021582346,0.09996452,0.024843886,0.07029215,0.23401728,1.0,0.0,0.0025666493,-11006.47314453125,47.95641441345215,11010.2197265625,0.078125
119,-10944.8517578125,65.04912464141846,10949.933740234375,0.056809798,0.022392849,0.09301807,0.017925493,0.05824408,0.21409668,1.0,0.0,0.0014342734,-11007.50693359375,47.23956871032715,11011.19736328125,0.078125
120,-10941.428544921875,65.33405311584472,10946.53275390625,0.05670964,0.023793088,0.09141048,0.016684469,0.058812875,0.21251087,1.0,0.0,0.0021032451,-11027.73291015625,45.674455642700195,11031.301171875,0.078125
121,-10942.719873046875,65.08419979095459,10947.804609375,0.05012742,0.024487654,0.09311496,0.007696112,0.05196912,0.18468222,1.0,0.0,0.0018417012,-11006.52431640625,46.42620582580567,11010.1513671875,0.078125
