train/epoch,train/loss,train/log_prob,train/kl,train/physics_temporal,train/physics_momentum,train/physics_contact,train/physics_total_physics,debug/MSE improvement over random Mean,debug/MSE improvement over random Std,debug/MSE improvement over random Max,debug/MSE improvement over random Min,debug/MSE of random decoding Mean,debug/MSE of random decoding Std,debug/MSE of random decoding Max,debug/MSE of random decoding Min,debug/MSE of reconstruction,test/Log Prob,test/KL,test/loss,beta
278,26534.18359375,-13264.907451171875,27.924934787750246,0.018276621559634804,0.03517977496609092,0.00012704289518296718,0.05358343925327062,0.0106372535,0.004003728,0.018920004,0.0009359652,0.017932843,0.093695946,1.0,0.0,0.007295589,-13595.8890625,36.26049575805664,13598.7220703125,0.078125
279,26528.42185546875,-13262.0145703125,28.080106449127197,0.01792166627012193,0.03453545309603214,0.00012816497590392828,0.0525852844491601,0.019903194,0.002586837,0.025434475,0.012444899,0.024213782,0.094022095,1.0,0.0,0.004310594,-13578.04521484375,36.82508392333985,13580.922265625,0.078125
280,26525.7542578125,-13260.683994140625,28.03785871505737,0.01794960063882172,0.03465849168598652,0.0003778836689889431,0.05298597600311041,0.006535439,0.0027590692,0.016753133,-0.00031509832,0.010707223,0.053287257,1.0,0.0,0.004171787,-13585.6126953125,34.93978385925293,13588.3423828125,0.078125
281,26541.8637109375,-13268.733740234375,28.101090450286865,0.018251740504056216,0.03506496109068394,0.00034533039201050997,0.05366203185170889,0.04062628,0.0030704518,0.046579454,0.03220229,0.041325953,0.13991328,1.0,0.0,0.00069967046,-13594.56328125,35.48214988708496,13597.3353515625,0.078125
282,26534.40166015625,-13264.9876171875,28.294556732177735,0.018019719598814845,0.03486049447208643,0.00014623460359871387,0.05302644874900579,0.033066034,0.0048210747,0.044052936,0.017672675,0.03920384,0.13531598,1.0,0.0,0.0061378093,-13612.03359375,37.89151496887207,13614.99384765625,0.078125
283,26532.85283203125,-13264.226376953126,28.12624059677124,0.01787175579927862,0.03430449502542615,0.0002114457031711936,0.05238769650459289,0.01979156,0.003775569,0.02736559,0.008860159,0.020792069,0.08357493,1.0,0.0,0.0010005058,-13584.68076171875,35.24710102081299,13587.4345703125,0.078125
284,26541.28154296875,-13268.440634765626,28.128303623199464,0.0178086971770972,0.03427582329139114,0.00012475359253585338,0.0522092741727829,0.03019381,0.0046221795,0.040292185,0.021616535,0.03600417,0.12687182,1.0,0.0,0.00581036,-13572.61240234375,36.27732963562012,13575.446484375,0.078125
285,26532.45232421875,-13264.053115234376,27.77958185195923,0.018385015400126575,0.03514530768617988,0.00027836864348500966,0.05380869161337614,0.03775476,0.0035922981,0.04448654,0.026981585,0.03893666,0.13641442,1.0,0.0,0.0011818889,-13592.96826171875,35.7943473815918,13595.76474609375,0.078125
286,26545.83166015625,-13270.723916015624,28.022463245391847,0.01786376692354679,0.03451646184548736,7.28805735707283e-05,0.0524531090259552,0.032337673,0.0042856783,0.041004084,0.01727428,0.03453788,0.1256273,1.0,0.0,0.0022002081,-13575.75810546875,36.8417724609375,13578.636328125,0.078125
287,26533.11466796875,-13264.388515625,27.72731590270996,0.01777831110171974,0.03414436623454094,0.0004058024100959301,0.05232847966253758,0.042419977,0.0038430907,0.051089868,0.031760763,0.045975227,0.14608802,1.0,0.0,0.003555253,-13558.7283203125,37.40044937133789,13561.6501953125,0.078125
288,26540.21947265625,-13267.89423828125,28.324777565002442,0.017896881876513362,0.034693309050053356,7.210425566881895e-05,0.05266229525208473,0.011445846,0.0036238795,0.018238995,0.0032689841,0.015799364,0.068027556,1.0,0.0,0.0043535186,-13575.74140625,35.974819564819335,13578.551953125,0.078125
289,26523.46001953125,-13259.548095703125,27.893430576324462,0.01830030602402985,0.03521449098363519,0.00033345163334161046,0.053848248720169065,0.0180103,0.004100537,0.024838103,0.0067609292,0.02042913,0.08187057,1.0,0.0,0.0024188296,-13565.94619140625,35.47759819030762,13568.71787109375,0.078125
290,26526.188125,-13260.90775390625,27.949559078216552,0.01821428695693612,0.0351347491517663,7.236200850456954e-05,0.05342139814049005,0.018290505,0.004536176,0.028841961,0.008934896,0.019641995,0.09860772,1.0,0.0,0.0013514875,-13562.1125,36.23027305603027,13564.94296875,0.078125
291,26530.651953125,-13263.148603515625,27.835661640167235,0.01820759814232588,0.03504078283905983,0.0001350768655538559,0.05338345780968666,0.010113545,0.0029840388,0.018707821,0.0040891315,0.012058065,0.052914634,0.9999523,0.0,0.0019445228,-13553.72255859375,35.902383422851564,13556.52744140625,0.078125
292,26534.885,-13265.27458984375,27.715349197387695,0.017967385556548834,0.03452632961794734,0.0003493852913379669,0.052843100391328335,0.01472646,0.0029390499,0.020565141,0.006395165,0.019163093,0.06741541,1.0,0.0,0.0044366335,-13561.6619140625,35.4641830444336,13564.432421875,0.078125
293,26530.68404296875,-13263.144951171875,28.088426876068116,0.017791266152635217,0.034288567472249266,0.000275307702831924,0.05235514115542173,0.01899046,0.0037815075,0.02596427,0.00922738,0.02022509,0.08163312,1.0,0.0,0.0012346271,-13568.50732421875,35.47029685974121,13571.27841796875,0.078125
294,26537.8705859375,-13266.767314453125,27.716155853271484,0.01781776633113623,0.034496773388236764,0.0002642985945567489,0.05257883820682764,0.011422655,0.0032137062,0.017328486,0.0036238423,0.014201944,0.07135756,1.0,0.0,0.0027792994,-13548.109765625,33.988267707824704,13550.7650390625,0.078125
295,26537.2034765625,-13266.423134765624,27.851493301391603,0.01825373526662588,0.03503697505220771,0.0002752802660688758,0.05356599070131779,0.008865692,0.0026152597,0.014750487,0.0026952429,0.012679606,0.07109979,1.0,0.0,0.003813914,-13584.564453125,35.49204711914062,13587.3373046875,0.078125
296,26537.36830078125,-13266.5172265625,27.7027508354187,0.017937377532944082,0.03460038712248206,0.00018838641699403524,0.0527261508256197,0.029894914,0.005606117,0.04138723,0.01597137,0.031934667,0.12460559,1.0,0.0,0.0020397508,-13548.72685546875,36.92530784606934,13551.61162109375,0.078125
297,26539.48025390625,-13267.56189453125,27.846256313323973,0.01822708882391453,0.0348569855093956,0.00013268396258354188,0.05321675833314657,0.03772625,0.004916577,0.046073373,0.019396778,0.043530405,0.14172967,1.0,0.0,0.005804147,-13563.884765625,35.29705390930176,13566.64228515625,0.078125
298,26530.43935546875,-13263.044208984375,27.812048053741456,0.01752956960350275,0.03390052292495966,0.0001861647143959999,0.05161625735461712,0.012735879,0.003320761,0.020937245,0.0028814427,0.017798463,0.06316473,0.9999993,0.0,0.0050625834,-13564.394140625,36.1132095336914,13567.21552734375,0.078125
299,26525.66359375,-13260.64357421875,27.975501537322998,0.017644263356924057,0.034402213618159296,0.00019887269474565982,0.052245349436998365,0.035888884,0.0057211905,0.046132557,0.023645492,0.04199086,0.1378909,1.0,0.0,0.006101979,-13562.148046875,35.439449310302734,13564.91689453125,0.078125
